cell,day,alive,money_mean,money_p10,money_p90,prestige_mean,prestige_p10,income_mean,quota,spawned_mean,served_mean,lost_mean,missed_mean,packed_mean,delivered_mean,phone_mean,trucksFull_mean,idle_frac,early_frac,rent_mean
P1_orta_mantikli_ev,9,0.72,190.44,60.00,347.20,20.92,18.14,134.27,5.19,4.99,2.95,1.94,0.20,3.60,2.26,0.74,1.38,0.13,0.81,0
P1_orta_mantikli_ev,10,0.72,328.95,155.00,485.40,21.57,18.68,170.52,5.20,5.01,3.06,1.85,0.19,4.31,2.82,0.48,1.74,0.09,0.82,0
P1_orta_mantikli_ev,11,0.72,386.25,271.60,523.20,22.13,19.22,179.77,5.13,5.02,2.68,2.21,0.11,4.04,2.95,0.69,1.78,0.07,0.90,0
P1_orta_mantikli_ev,12,0.72,178.81,34.60,376.40,22.85,19.68,185.50,5,5,2.83,2.07,0,4.11,3.02,0.58,1.81,0.07,1,263.39
P1_orta_mantikli_ev,13,0.50,350.76,179.40,546.20,23.70,19.82,253.94,6.19,5.79,3.21,2.42,0.40,5.28,3.96,0.63,2.32,0.06,0.62,0
P1_orta_mantikli_ev,14,0.50,503.06,350.80,662.40,24.49,20.50,252.50,5.97,5.79,3.22,2.44,0.19,4.87,3.90,0.66,2.15,0.07,0.80,0
P1_orta_mantikli_ev,15,0.50,512.93,357.80,646.60,25.27,21.38,223.95,6.12,5.93,3.30,2.51,0.19,4.89,3.40,0.77,2.02,0.08,0.83,0
P1_orta_mantikli_ev,16,0.50,209.41,22.00,455.00,26.05,21.66,291.12,6,6,3.36,2.51,0,4.87,4.34,0.57,2.34,0.06,1,331.39
P1_orta_mantikli_noev,1,1.00,261.32,225.00,340.00,13.19,12.40,35.02,4,4,3.22,0.63,0,2.97,0.64,0.50,0.37,0.17,0.90,0
P1_orta_mantikli_noev,2,1.00,310.13,215.00,423.50,14.32,13.40,99.55,4,4,3.25,0.63,0,2.86,1.81,0.38,1.08,0.16,0.91,0
P1_orta_mantikli_noev,3,1.00,264.95,185.00,363.20,15.32,14.32,100.63,4,4,3.15,0.72,0,2.80,1.81,0.39,1.14,0.15,0.90,0
P1_orta_mantikli_noev,4,1.00,59.53,23.00,110.50,16.31,15.08,112.93,4,4,3.02,0.87,0,2.53,1.97,0.58,1.18,0.14,0.99,237.56
P1_orta_mantikli_noev,5,1.00,156.72,39.80,273.00,17.36,15.60,105.78,4,4,2.90,1.04,0,2.19,1.80,0.92,1.13,0.17,1.00,0
P1_orta_mantikli_noev,6,1.00,245.76,119.60,379.60,18.26,16.36,112.55,4,4,2.74,1.18,0,2.09,1.89,0.91,1.12,0.17,1.00,0
P1_orta_mantikli_noev,7,1.00,284.87,183.00,409.20,19.30,17.20,96.43,4,4,2.84,1.04,0,2.29,1.61,0.88,0.99,0.19,1,0
P1_orta_mantikli_noev,8,1.00,136.58,35.00,294.00,20.37,17.96,111.32,5,5.00,3.26,1.59,0.00,2.47,1.85,1.20,1.10,0.18,0.97,178.92
P1_orta_mantikli_noev,9,0.66,209.88,64.80,353.20,21.12,18.68,151.33,5,4.98,2.94,1.92,0.02,3.45,2.50,0.73,1.51,0.13,0.97,0
P1_orta_mantikli_noev,10,0.66,352.82,190.80,509.40,21.80,18.80,175.15,5,4.99,2.96,1.91,0.01,4.34,2.88,0.52,1.78,0.07,0.99,0
P1_orta_mantikli_noev,11,0.66,383.36,264.40,514.40,22.41,19.44,176.88,5,5,2.69,2.19,0,4.06,2.89,0.60,1.80,0.07,1,0
P1_orta_mantikli_noev,12,0.66,186.48,26.60,384.20,23.12,20.14,181.61,5,5,2.74,2.17,0,4.07,2.94,0.62,1.71,0.07,1,247.55
P1_orta_mantikli_noev,13,0.43,314.02,160.50,476.30,24.38,21.63,225.42,6,5.82,3.31,2.34,0.18,5.14,3.56,0.70,1.96,0.07,0.77,0
P1_orta_mantikli_noev,14,0.43,482.91,300.30,643.80,25.39,22.26,238.52,6,5.91,3.45,2.34,0.09,4.90,3.73,0.59,2.23,0.07,0.89,0
P1_orta_mantikli_noev,15,0.43,518.48,380.40,674.70,26.25,22.43,246.15,6,5.96,3.37,2.40,0.04,5.22,3.79,0.54,2.18,0.05,0.95,0
P1_orta_mantikli_noev,16,0.43,197.94,38.80,432.40,27.23,23.15,293.98,6,5.98,3.55,2.26,0.02,4.85,4.34,0.51,2.45,0.05,0.97,359.38
P1_iyi_hic_ev,1,1.00,551.77,500.00,610.00,13.66,13.20,53.17,4,4,3.49,0.46,0,3.41,0.97,1.16,0.52,0.17,0.98,0
P1_iyi_hic_ev,2,1.00,685.23,583.00,803.00,15.25,14.28,128.95,4,4,3.30,0.67,0,3.19,2.34,1.01,1.42,0.18,0.95,0
P1_iyi_hic_ev,3,1.00,825.64,690.00,961.00,16.84,15.60,137.33,4,4,3.32,0.65,0,3.16,2.38,1.01,1.44,0.18,0.97,0
P1_iyi_hic_ev,4,1.00,692.01,526.00,833.50,18.34,16.76,154.33,4,4,3.24,0.74,0,2.91,2.59,1.02,1.66,0.15,0.99,290
P1_iyi_hic_ev,5,1.00,848.43,657.70,1018.10,19.76,17.88,150.24,4.08,4.08,3.04,1.02,0.00,2.49,2.41,1.27,1.50,0.17,0.98,0
P1_iyi_hic_ev,6,1.00,984.89,783.00,1172.40,21.14,19.00,133.08,4.09,4.09,2.98,1.09,0,2.40,2.14,1.39,1.32,0.17,1.00,0
P1_iyi_hic_ev,7,1.00,1114.31,899.80,1319.20,22.54,20.23,126.10,4.08,4.08,3.02,1.02,0,2.53,2.04,1.43,1.26,0.20,0.99,0
P1_iyi_hic_ev,8,1.00,907.51,671.90,1146.00,24.05,21.56,140.35,5,5,3.46,1.50,0,2.85,2.26,1.63,1.41,0.19,1.00,348
P1_iyi_hic_ev,9,1.00,1081.25,810.70,1390.10,25.15,22.24,172.09,5.16,5.04,3.33,1.66,0.13,4.46,2.75,1.05,1.73,0.13,0.87,0
P1_iyi_hic_ev,10,1.00,1336.18,981.90,1683.20,26.60,23.56,245.11,5.20,5,3.68,1.28,0.20,5.77,3.84,0.73,2.43,0.09,0.82,0
P1_iyi_hic_ev,11,1.00,1610.80,1220.10,2015.20,28.25,24.96,259.82,5.15,5.06,3.75,1.26,0.09,5.53,4.01,0.77,2.53,0.09,0.91,0
P1_iyi_hic_ev,12,1.00,1477.81,1033.00,1953.20,29.99,26.72,271.65,5,5,3.83,1.14,0,5.62,4.12,0.74,2.67,0.07,1,418
P1_iyi_hic_ev,13,1.00,1854.86,1343.90,2388.60,31.66,28.16,365.91,6.18,5.74,4.32,1.35,0.44,7.21,5.40,0.71,3.40,0.07,0.57,0
P1_iyi_hic_ev,14,1.00,2216.64,1670.90,2818.60,33.59,29.67,343.48,6.06,5.87,4.44,1.39,0.19,6.64,4.96,0.78,3.10,0.08,0.80,0
P1_iyi_hic_ev,15,1.00,2593.95,2022.60,3202.30,35.47,31.20,363.68,6.16,5.98,4.51,1.43,0.18,6.83,5.22,0.77,3.31,0.07,0.83,0
P1_iyi_hic_ev,16,1.00,2474.28,1851.80,3155.60,37.51,33.24,368.13,6,5.99,4.66,1.29,0.01,6.73,5.20,0.71,3.23,0.05,0.99,501
P1_iyi_hic_noev,1,1.00,548.32,500.00,610.00,13.65,13.20,49.68,4,4,3.47,0.48,0,3.37,0.90,1.18,0.48,0.18,0.97,0
P1_iyi_hic_noev,2,1.00,685.16,583.00,803.00,15.25,14.20,133.07,4,4,3.34,0.64,0,3.19,2.41,0.99,1.48,0.17,0.97,0
P1_iyi_hic_noev,3,1.00,825.31,690.00,963.20,16.78,15.55,138.40,4,4,3.29,0.69,0,3.15,2.40,1,1.46,0.18,0.97,0
P1_iyi_hic_noev,4,1.00,688.59,515.00,838.50,18.29,16.71,152.08,4,4,3.27,0.70,0,2.96,2.55,1.01,1.58,0.15,1,290
P1_iyi_hic_noev,5,1.00,828.79,650.40,994.00,19.68,17.72,137.47,4,4,2.99,1,0,2.42,2.29,1.23,1.44,0.17,1,0
P1_iyi_hic_noev,6,1.00,952.25,769.80,1134.00,20.99,18.99,124.28,4,4,2.89,1.08,0,2.46,2.07,1.36,1.25,0.17,1,0
P1_iyi_hic_noev,7,1.00,1079.68,856.00,1299.10,22.47,20.32,126.02,4,4,3.07,0.91,0,2.52,2.08,1.36,1.29,0.19,1,0
P1_iyi_hic_noev,8,1.00,860.40,622.50,1126.10,23.96,21.55,129.82,5,5,3.46,1.51,0,2.80,2.09,1.68,1.30,0.19,1.00,348
P1_iyi_hic_noev,9,1.00,1045.25,787.20,1328.30,25.19,22.28,185.42,5,4.99,3.44,1.51,0.01,4.31,2.92,1.04,1.82,0.12,0.99,0
P1_iyi_hic_noev,10,1.00,1314.77,1010.80,1657.80,26.81,24.00,259.73,5,4.99,3.83,1.13,0.01,5.84,4.04,0.63,2.53,0.07,0.99,0
P1_iyi_hic_noev,11,1.00,1603.40,1275.60,1976.10,28.56,25.32,275.10,5,5,3.89,1.08,0,5.80,4.23,0.66,2.70,0.06,1,0
P1_iyi_hic_noev,12,1.00,1474.57,1076.10,1930.20,30.26,27.00,276.83,5,5,3.83,1.14,0,5.98,4.20,0.65,2.64,0.06,1,418
P1_iyi_hic_noev,13,1.00,1858.95,1426.80,2363.70,32.13,28.56,374.28,6,5.77,4.51,1.22,0.23,7.06,5.55,0.62,3.50,0.07,0.73,0
P1_iyi_hic_noev,14,1.00,2229.42,1679.90,2746.30,34.08,30.15,356.03,6,5.90,4.52,1.33,0.10,6.89,5.20,0.68,3.31,0.07,0.87,0
P1_iyi_hic_noev,15,1.00,2605.79,2018.80,3181.10,36.09,32.19,363.02,6,5.96,4.59,1.34,0.04,6.86,5.20,0.71,3.27,0.06,0.94,0
P1_iyi_hic_noev,16,1.00,2506.43,1815.50,3200.50,38.08,34.28,390.23,6,5.99,4.68,1.27,0.01,7.09,5.50,0.62,3.47,0.04,0.98,501
P1_iyi_acgozlu_ev,1,1.00,273.83,230.00,340.00,13.34,13.16,45.65,4,4,3.10,0.87,0,3.02,0.83,1.15,0.48,0.18,0.95,0
P1_iyi_acgozlu_ev,2,1.00,223.69,110.00,330.00,14.77,14.04,118.58,4,4,3.21,0.76,0,3.12,2.15,0.99,1.25,0.18,0.94,0
P1_iyi_acgozlu_ev,3,1.00,221.07,119.80,335.00,16.33,14.96,127.98,4,4,3.39,0.59,0,3.26,2.25,0.94,1.42,0.18,0.99,0
P1_iyi_acgozlu_ev,4,1.00,52.20,19.80,98.00,17.83,16.36,152.07,4,4,3.20,0.77,0,2.89,2.56,1.06,1.63,0.14,1,218.70
P1_iyi_acgozlu_ev,5,1.00,192.72,79.00,320.20,19.41,17.76,145.08,4.08,4.08,3.23,0.81,0,2.62,2.32,1.36,1.45,0.18,0.99,0
P1_iyi_acgozlu_ev,6,1.00,258.26,129.00,386.00,20.87,18.88,140.58,4.09,4.09,3.09,0.97,0,2.61,2.26,1.36,1.36,0.17,1,0
P1_iyi_acgozlu_ev,7,1.00,260.12,133.80,402.00,22.41,20.28,154.55,4.08,4.08,3.17,0.89,0.00,2.78,2.50,1.28,1.53,0.19,1.00,0
P1_iyi_acgozlu_ev,8,1.00,129.00,30.90,284.10,24.10,21.55,162.28,5,5,3.57,1.38,0,2.96,2.61,1.66,1.59,0.18,1,161.31
P1_iyi_acgozlu_ev,9,0.68,282.61,99.40,420.40,25.96,23.04,215.53,5.13,5.01,3.67,1.30,0.11,4.74,3.41,1.09,2.11,0.12,0.89,0
P1_iyi_acgozlu_ev,10,0.68,396.83,211.20,580.00,27.80,24.35,288.23,5.16,5.02,3.79,1.20,0.14,6.11,4.46,0.70,2.86,0.08,0.88,0
