cell,day,alive,money_mean,money_p10,money_p90,prestige_mean,prestige_p10,income_mean,quota,spawned_mean,served_mean,lost_mean,missed_mean,packed_mean,delivered_mean,phone_mean,trucksFull_mean,idle_frac,early_frac,rent_mean
P2_orta_mantikli_noev,13,0.96,1302.11,875.00,1703.20,45.85,40.25,962.18,11,11,7.34,3.41,0,10.95,9.94,0.84,1.45,0.07,0.98,0
P2_orta_mantikli_noev,14,0.96,1633.68,1159.40,2192.20,48.57,42.62,934.01,11,11,7.18,3.55,0,11.31,9.39,0.73,1.31,0.06,0.99,0
P2_orta_mantikli_noev,15,0.96,2240.27,1454.00,3169.40,52.30,45.96,1150.79,12,12.00,8.00,3.68,0.00,12.49,10.60,0.90,1.48,0.06,0.97,0
P2_orta_mantikli_noev,16,0.96,2102.81,885.20,3389.20,56.20,49.32,1240.78,12,12,8.10,3.60,0,12.60,10.45,0.75,1.36,0.05,0.99,896.89
P2_iyi_hic_ev,1,1.00,745.72,660.00,840.00,15.32,14.80,150.25,7,7,6.64,0.30,0,6.46,2.50,2.03,0.55,0.18,1,0
P2_iyi_hic_ev,2,1.00,1064.91,902.50,1225.00,18.92,18.04,305.72,7,7,6.54,0.43,0,6.34,4.73,1.89,1.41,0.17,1,0
P2_iyi_hic_ev,3,1.00,1418.69,1226.00,1616.00,22.55,21.32,338.05,7,7,6.52,0.43,0,6.20,5.20,1.82,1.64,0.16,1.00,0
P2_iyi_hic_ev,4,1.00,1189.58,965.50,1409.00,26.70,25.24,406.25,8,8,7.56,0.38,0,6.93,5.90,2.04,1.88,0.14,0.95,650
P2_iyi_hic_ev,5,1.00,1610.90,1370.80,1858.60,30.88,29.11,397.43,8.08,8.08,7.38,0.66,0,5.75,5.46,2.49,1.79,0.19,0.97,0
P2_iyi_hic_ev,6,1.00,2003.58,1708.60,2320.20,35.23,33.24,369.39,9.09,9.09,7.96,1.06,0,6.25,4.84,2.87,1.46,0.20,0.91,0
P2_iyi_hic_ev,7,1.00,2422.11,2058.70,2773.60,39.46,36.96,394.47,9.16,9.12,7.84,1.20,0.04,6.23,5.12,2.89,1.52,0.20,0.90,0
P2_iyi_hic_ev,8,1.00,2036.65,1654.60,2406.30,43.64,40.91,380.95,9,9,7.77,1.18,0,6.22,4.81,2.80,1.39,0.19,0.99,780
P2_iyi_hic_ev,9,1.00,2524.31,2129.90,2964.00,47.13,43.87,470.50,10.26,10.00,7.66,2.26,0.26,9.91,5.91,2.46,1.82,0.13,0.71,0
P2_iyi_hic_ev,10,1.00,3175.72,2720.50,3682.30,50.89,47.20,632.12,10.32,10.09,8.09,1.90,0.23,11.70,7.57,2.15,2.51,0.08,0.73,0
P2_iyi_hic_ev,11,1.00,3882.67,3335.00,4475.70,54.82,51.44,689.24,10.26,10.16,8.31,1.78,0.10,11.59,8.08,2.15,2.73,0.07,0.84,0
P2_iyi_hic_ev,12,1.00,3742.18,3099.70,4436.00,59.24,55.60,782.22,11,10.99,9.25,1.63,0.01,13.15,8.83,2.20,3.04,0.06,0.83,936
P2_iyi_hic_ev,13,1.00,4698.55,3958.60,5546.50,63.47,59.63,937.66,11.33,11.17,9.28,1.78,0.16,13.77,10.20,2.03,3.50,0.06,0.82,0
P2_iyi_hic_ev,14,1.00,5635.60,4821.00,6598.90,67.77,63.44,918.43,11.09,11.05,9.25,1.70,0.04,13.29,9.70,2.04,3.23,0.06,0.89,0
P2_iyi_hic_ev,15,1.00,6696.85,5766.50,7703.70,72.37,67.87,1046.15,12.26,12.08,10.08,1.85,0.18,15.07,10.78,2.23,3.67,0.05,0.75,0
P2_iyi_hic_ev,16,1.00,6671.10,5630.70,7716.70,76.99,72.44,1084.73,12,12,10.03,1.89,0,14.72,10.90,2.20,3.75,0.05,0.96,1123
P2_iyi_hic_noev,1,1.00,749.33,660.00,840.00,15.32,14.80,153.55,7,7,6.65,0.30,0,6.46,2.56,2.03,0.57,0.18,1,0
P2_iyi_hic_noev,2,1.00,1071.00,899.80,1258.00,18.91,18.04,308.05,7,7,6.54,0.43,0,6.34,4.76,1.87,1.39,0.17,1,0
P2_iyi_hic_noev,3,1.00,1427.69,1226.00,1616.00,22.52,21.08,340.90,7,7,6.50,0.44,0,6.23,5.24,1.82,1.65,0.16,1,0
P2_iyi_hic_noev,4,1.00,1190.57,958.70,1424.50,26.63,25.12,398.67,8,8,7.52,0.41,0,6.91,5.79,2.02,1.83,0.14,0.96,650
P2_iyi_hic_noev,5,1.00,1586.30,1326.70,1833.00,30.70,28.88,378.77,8,8,7.22,0.73,0,5.63,5.39,2.42,1.78,0.18,0.99,0
P2_iyi_hic_noev,6,1.00,1952.09,1660.00,2231.50,34.92,32.60,351.80,9,9,7.82,1.12,0,6.16,4.76,2.80,1.43,0.20,0.94,0
P2_iyi_hic_noev,7,1.00,2349.79,1971.00,2703.00,39.08,36.35,381.62,9,9,7.71,1.21,0,6.19,5.03,2.78,1.53,0.20,0.98,0
P2_iyi_hic_noev,8,1.00,1970.30,1547.80,2366.50,43.22,40.08,385.13,9,9,7.69,1.26,0,6.10,4.88,2.81,1.42,0.19,1,780
P2_iyi_hic_noev,9,1.00,2465.67,1993.80,2936.70,46.97,43.80,482.60,10,10.00,7.94,1.99,0.00,10.13,5.96,2.35,1.86,0.13,0.80,0
P2_iyi_hic_noev,10,1.00,3114.01,2565.70,3645.30,50.91,47.28,632.27,10,10.00,8.24,1.65,0.00,12.01,7.57,2.02,2.49,0.08,0.84,0
P2_iyi_hic_noev,11,1.00,3813.24,3174.50,4459.60,54.89,51.07,684.75,10,10,8.28,1.64,0,11.48,7.98,2.06,2.70,0.07,0.97,0
P2_iyi_hic_noev,12,1.00,3667.92,2957.90,4351.80,59.28,55.28,775.70,11,10.99,9.21,1.70,0.01,13.57,8.76,2.21,3.03,0.06,0.79,936
P2_iyi_hic_noev,13,1.00,4581.07,3734.90,5359.30,63.65,59.32,901.92,11,11.00,9.26,1.65,0.00,12.98,9.88,2.09,3.34,0.07,0.92,0
P2_iyi_hic_noev,14,1.00,5528.85,4581.20,6455.30,68.01,63.75,935.45,11,11,9.33,1.60,0,13.28,9.95,1.94,3.31,0.06,0.98,0
P2_iyi_hic_noev,15,1.00,6574.02,5573.30,7631.50,72.74,68.32,1034.43,12,12,10.11,1.79,0,15.45,10.68,2.30,3.57,0.05,0.84,0
P2_iyi_hic_noev,16,1.00,6567.64,5470.00,7677.90,77.32,72.55,1104.67,12,12,9.96,1.95,0,14.78,11.07,2.17,3.83,0.05,0.97,1123
P2_iyi_acgozlu_ev,1,1.00,498.78,420.00,600.00,14.92,14.00,142.80,7,7,6.12,0.81,0,5.91,2.38,2.06,0.49,0.18,1,0
P2_iyi_acgozlu_ev,2,1.00,428.18,297.00,567.20,18.29,17.20,274.92,7,7,6.18,0.77,0,5.96,4.29,2.02,1.24,0.17,1,0
P2_iyi_acgozlu_ev,3,1.00,526.47,374.00,696.30,21.96,20.56,327.60,7,7,6.46,0.46,0,6.18,5.04,2.08,1.58,0.16,1,0
P2_iyi_acgozlu_ev,4,1.00,128.86,44.00,240.40,26.07,24.68,451.45,8,8,7.50,0.43,0,7.27,6.62,2.17,2.20,0.16,0.98,560.21
P2_iyi_acgozlu_ev,5,1.00,577.11,363.80,805.60,30.13,28.23,464.67,8.08,8.08,7.07,0.95,0,5.67,6.40,2.80,1.93,0.20,1,0
P2_iyi_acgozlu_ev,6,1.00,698.99,464.80,949.00,34.47,32.44,428.05,9.09,9.09,7.85,1.19,0,6.51,5.63,3.04,1.57,0.20,1.00,0
P2_iyi_acgozlu_ev,7,1.00,767.37,503.20,1038.30,39.05,36.32,461.51,9.16,9.15,7.82,1.26,0.01,6.55,5.98,3.12,1.46,0.21,0.97,0
P2_iyi_acgozlu_ev,8,1.00,244.91,48.90,636.30,43.84,40.36,460.93,9,9,7.66,1.27,0,6.47,5.54,3.04,1.31,0.20,1,545.83
P2_iyi_acgozlu_ev,9,1.00,953.28,635.90,1301.10,48.30,44.28,809.31,10.26,10.17,7.39,2.71,0.09,11.50,9.26,2.05,2.29,0.14,0.85,0
P2_iyi_acgozlu_ev,10,1.00,1316,857.80,1820.70,52.81,48.08,1004.10,10.32,10.23,7.48,2.66,0.09,12.57,10.78,1.81,2.78,0.11,0.89,0
P2_iyi_acgozlu_ev,11,1.00,1945.90,1113.80,2825.40,57.71,52.39,1220.37,10.26,10.22,7.81,2.36,0.04,12.72,11.44,1.66,2.88,0.11,0.92,0
P2_iyi_acgozlu_ev,12,1.00,2230.88,752.80,3724.10,63.23,57.58,1417.52,11,11,8.39,2.53,0,13.76,11.87,1.80,3.11,0.10,1,711.12
P2_iyi_acgozlu_ev,13,1.00,3896.05,2265.30,5676.20,68.69,62.89,1804.90,11.33,11.26,8.55,2.63,0.07,14.85,13.62,1.68,2.75,0.09,0.91,0
P2_iyi_acgozlu_ev,14,1.00,5592.67,3663.40,7727.80,73.99,67.52,1779.67,11.09,11.07,8.24,2.75,0.02,14.21,12.74,1.77,2.63,0.10,0.96,0
P2_iyi_acgozlu_ev,15,1.00,7610.11,5553.80,9922.30,79.68,73.39,2025.84,12.26,12.18,8.97,3.11,0.08,15.61,13.84,2.02,2.75,0.11,0.91,0
P2_iyi_acgozlu_ev,16,1.00,8904.85,6634.50,11399.50,85.54,78.51,2009.45,12,12,9.04,2.86,0,15.09,13.35,1.87,2.62,0.10,1,714.74
P2_iyi_acgozlu_noev,1,1.00,492.42,420.00,542.00,14.91,14.00,136.80,7,7,6.11,0.82,0,5.90,2.28,2.07,0.46,0.19,1,0
P2_iyi_acgozlu_noev,2,1.00,425.92,291.50,564.30,18.27,17.12,273.03,7,7,6.20,0.76,0,6.00,4.26,2.00,1.24,0.17,1,0
P2_iyi_acgozlu_noev,3,1.00,526.91,374.00,694.00,21.95,20.52,331.07,7,7,6.46,0.47,0,6.18,5.09,2.05,1.58,0.17,1,0
P2_iyi_acgozlu_noev,4,1.00,131.07,48.70,245.70,26.07,24.64,439.60,8,8,7.48,0.44,0,7.24,6.45,2.20,2.12,0.16,0.99,558.30
P2_iyi_acgozlu_noev,5,1.00,579.74,384.70,783.20,30.11,28.24,459.33,8,8,7.06,0.89,0,5.69,6.55,2.67,2.02,0.19,1,0
P2_iyi_acgozlu_noev,6,1.00,664.70,433.00,891.20,34.35,32.31,414.57,9,9,7.69,1.24,0,6.41,5.64,3.00,1.65,0.20,1,0
P2_iyi_acgozlu_noev,7,1.00,792.58,519.00,1046.50,38.86,36.40,450.87,9,9,7.75,1.22,0,6.53,5.94,2.96,1.36,0.20,1.00,0
P2_iyi_acgozlu_noev,8,1.00,233.54,44.00,642.20,43.55,40.23,424.65,9,9,7.51,1.41,0,6.33,5.23,3.15,1.24,0.20,1,543.13
P2_iyi_acgozlu_noev,9,1.00,930.08,598.90,1279.00,48.12,44.47,801.82,10,10,7.50,2.39,0,11.40,9.32,1.83,2.26,0.13,1,0
P2_iyi_acgozlu_noev,10,1.00,1267.59,852.40,1647.10,52.83,48.56,978.44,10,10,7.69,2.27,0,12.59,10.68,1.61,2.71,0.10,1.00,0
P2_iyi_acgozlu_noev,11,1.00,1812.50,1130.80,2672.50,57.68,53.46,1151.98,10,10,7.71,2.22,0,12.71,11.15,1.58,2.93,0.10,1,0
P2_iyi_acgozlu_noev,12,1.00,2019.24,763.80,3535.40,63.18,57.92,1405.37,11,11,8.39,2.50,0,14.07,12.07,1.67,3.08,0.09,1,719.62
P2_iyi_acgozlu_noev,13,1.00,3541.48,1929.60,5240.20,68.67,63.44,1706.02,11,11,8.43,2.50,0,14.13,12.99,1.56,2.60,0.09,1,0
P2_iyi_acgozlu_noev,14,1.00,5234.10,3485.10,7034.80,74.09,68.56,1780.75,11,11,8.31,2.60,0,14.60,12.88,1.69,2.53,0.09,1,0
P2_iyi_acgozlu_noev,15,1.00,7211.21,5201.00,9270.10,79.86,74.10,1984.50,12,12,8.98,2.96,0,15.54,13.59,1.86,2.67,0.10,1,0
P2_iyi_acgozlu_noev,16,1.00,8580.34,6384.90,10768.30,85.65,79.52,2084.71,12,12,8.98,2.94,0,15.42,13.85,1.86,2.83,0.10,1,717.57
P2_iyi_mantikli_ev,1,1.00,643.10,564.00,744.00,14.92,14.00,142.80,7,7,6.12,0.81,0,5.91,2.38,2.06,0.49,0.18,1,0
P2_iyi_mantikli_ev,2,1.00,647.60,522.80,778.00,18.29,17.20,274.92,7,7,6.19,0.77,0,5.96,4.29,2.02,1.24,0.17,1,0
P2_iyi_mantikli_ev,3,1.00,682.15,531.70,834.20,22.00,20.64,328.05,7,7,6.53,0.41,0,6.32,5.05,2.02,1.60,0.17,1,0
P2_iyi_mantikli_ev,4,1.00,296.08,95.80,519.20,26.18,24.76,545.33,8,8,7.59,0.35,0,6.94,7.98,2.11,2.44,0.14,0.97,640.09
P2_iyi_mantikli_ev,5,1.00,766.30,531.80,986.70,30.08,28.12,483.62,8.08,8.08,6.91,1.11,0,5.75,6.67,2.74,1.82,0.20,1.00,0
P2_iyi_mantikli_ev,6,1.00,912.99,693.50,1159.30,34.17,31.76,421.53,9.09,9.09,7.64,1.38,0,6.48,5.54,3.01,1.30,0.21,0.98,0
P2_iyi_mantikli_ev,7,1.00,966.73,730.70,1208.50,38.47,35.68,422.41,9.16,9.15,7.58,1.54,0.01,6.51,5.45,3.09,1.30,0.21,0.96,0
P2_iyi_mantikli_ev,8,1.00,245.42,52.00,473.20,42.93,39.40,476.73,9,9,7.47,1.47,0,6.39,5.70,3.03,1.19,0.20,1,750.67
P2_iyi_mantikli_ev,9,1.00,1025.27,645.90,1412.10,46.57,42.52,777.49,10.26,10.14,7.07,2.99,0.12,11.26,8.71,2.25,2.09,0.15,0.85,0
P2_iyi_mantikli_ev,10,1.00,1603.67,1166.40,2149.30,50.61,46.19,1021.15,10.32,10.18,7.74,2.36,0.13,12.72,10.99,1.68,2.88,0.11,0.88,0
P2_iyi_mantikli_ev,11,1.00,2127.07,1339.80,2864.20,54.86,48.99,1154.77,10.26,10.21,7.65,2.48,0.05,12.85,11.21,1.75,2.90,0.11,0.92,0
P2_iyi_mantikli_ev,12,1.00,2006.19,821.90,3143.50,59.99,53.68,1348.36,11,11,8.23,2.69,0,13.59,11.91,1.79,3.24,0.10,1.00,813.57
P2_iyi_mantikli_ev,13,1.00,3434.92,1995.80,4912.30,64.98,57.84,1669.24,11.33,11.28,8.15,3.05,0.05,14.03,12.75,1.85,2.41,0.10,0.91,0
P2_iyi_mantikli_ev,14,1.00,5028.78,3244.10,6755.20,70.30,62.23,1750.71,11.09,11.08,8.32,2.66,0.01,14.23,12.72,1.68,2.48,0.10,0.98,0
P2_iyi_mantikli_ev,15,1.00,6980.48,4939.00,8968.50,76.00,67.35,2013.61,12.26,12.17,9.04,3.03,0.09,16.04,14.16,1.95,2.85,0.09,0.91,0
P2_iyi_mantikli_ev,16,1.00,8294.39,6068.60,10455.10,81.96,72.96,2040.87,12,12,9.15,2.80,0,15.24,13.83,1.84,2.66,0.10,1,720.22
P2_iyi_mantikli_noev,1,1.00,636.42,564.00,686.00,14.91,14.00,136.80,7,7,6.11,0.82,0,5.90,2.28,2.07,0.46,0.19,1,0
P2_iyi_mantikli_noev,2,1.00,642.21,518.00,763.00,18.27,17.12,273.03,7,7,6.20,0.76,0,6.00,4.26,2.00,1.24,0.17,1,0
P2_iyi_mantikli_noev,3,1.00,682.44,536.90,831.10,21.98,20.56,329.57,7,7,6.52,0.41,0,6.29,5.07,2.02,1.58,0.17,1,0
P2_iyi_mantikli_noev,4,1.00,294.25,85.90,539.00,26.16,24.76,545.53,8,8,7.58,0.35,0,6.85,7.97,2.09,2.40,0.14,0.97,640.58
P2_iyi_mantikli_noev,5,1.00,731.11,513.80,935.50,30.00,27.84,451.78,8,8,6.84,1.12,0,5.62,6.45,2.67,1.73,0.19,1,0
P2_iyi_mantikli_noev,6,1.00,887.92,683.90,1090.60,33.96,31.28,406.98,9,9,7.44,1.50,0,6.35,5.55,2.91,1.33,0.20,1,0
P2_iyi_mantikli_noev,7,1.00,957.32,742.00,1173.40,38.22,35.39,411.07,9,9,7.53,1.41,0,6.43,5.41,2.92,1.21,0.21,1,0
P2_iyi_mantikli_noev,8,1.00,240.68,62.90,478.50,42.65,39.40,468.55,9,9,7.49,1.45,0,6.35,5.74,3.06,1.19,0.20,1,741.56
P2_iyi_mantikli_noev,9,1.00,1025.20,643.60,1420.20,46.45,42.74,792.46,10,10.00,7.37,2.59,0.00,11.63,8.88,2.00,2.19,0.14,0.96,0
P2_iyi_mantikli_noev,10,1.00,1573.17,1138.20,2055.80,50.40,46.18,981.56,10,10,7.62,2.31,0,12.35,10.71,1.62,2.73,0.11,0.98,0
P2_iyi_mantikli_noev,11,1.00,2024.40,1349.60,2780.20,54.64,49.67,1117.75,10,10,7.77,2.18,0,12.77,11,1.56,2.97,0.10,0.99,0
P2_iyi_mantikli_noev,12,1.00,1823.93,836.80,2956.40,59.75,53.99,1343.95,11,11,8.33,2.59,0,13.98,11.99,1.66,3.10,0.10,0.99,833.69
P2_iyi_mantikli_noev,13,1.00,3240.08,1990.80,4545.20,64.94,58.83,1708.07,11,11,8.38,2.57,0,14.34,13.23,1.53,2.66,0.09,1,0
P2_iyi_mantikli_noev,14,1.00,4777.90,3193.00,6408.80,70.34,63.37,1723.90,11,11,8.36,2.56,0,14.26,12.68,1.60,2.47,0.09,1,0
P2_iyi_mantikli_noev,15,1.00,6667.44,4931.20,8384.40,76.00,69.52,1946.38,12,12,8.82,3.09,0,15.28,13.68,1.94,2.72,0.10,1,0
P2_iyi_mantikli_noev,16,1.00,7945.25,5845.00,9975.40,81.69,75.15,1989.03,12,12,8.84,3.08,0,15.33,13.52,1.96,2.68,0.10,1,709.32
P3_zayif_hic_ev,1,1.00,796.13,710.00,870.00,14.44,13.84,85.75,8,7.93,6.36,0.80,0.07,4.80,1.14,1.01,0.08,0.26,0.53,0
